ETF,Financial Status,Market Category,NextShares,Round Lot Size,Security Name,Symbol,Test Issue
N,N,S,N,100,Monopar Therapeutics Inc. - Common Stock,MNPR,N
N,N,Q,N,100,"Monro, Inc.  - Common Stock",MNRO,N
N,N,S,N,100,"MainStreet Bancshares, Inc. - Common Stock",MNSB,N
N,N,S,N,100,"MainStreet Bancshares, Inc. - Depositary Shares",MNSBP,N
N,N,Q,N,100,Monster Beverage Corporation - Common Stock,MNST,N
N,N,S,N,100,"Montauk Renewables, Inc. - Common Stock",MNTK,N
N,N,Q,N,100,Momentus Inc. - Class A Common Stock,MNTS,N
N,N,Q,N,100,Momentus Inc. - Warrant,MNTSW,N
N,N,Q,N,100,Momentive Global Inc.  - Common Stock,MNTV,N
N,N,S,N,100,"Manitex International, Inc. - common stock",MNTX,N
N,N,S,N,100,Mobilicom Limited - American Depositary Shares,MOB,N
N,N,S,N,100,Mobilicom Limited - Warrants,MOBBW,N
N,D,S,N,100,"Mobiquity Technologies, Inc. - common stock",MOBQ,N
N,D,S,N,100,"Mobiquity Technologies, Inc. - warrant",MOBQW,N
N,N,G,N,100,Mobiv Acquisition Corp - Class A Common Stock,MOBV,N
N,N,G,N,100,Mobiv Acquisition Corp - Unit,MOBVU,N
N,N,G,N,100,Mobiv Acquisition Corp - Warrant,MOBVW,N
N,N,S,N,100,"Modular Medical, Inc. - common stock",MODD,N
Y,N,G,N,100,VictoryShares WestEnd U.S. Sector ETF,MODL,N
N,N,Q,N,100,ModivCare Inc. - Common Stock,MODV,N
N,N,Q,N,100,"MidWestOne Financial Group, Inc. - Common Stock",MOFG,N
N,D,S,N,100,Mogo Inc. - Common Shares,MOGO,N
N,N,Q,N,100,Molecular Partners AG - American Depositary Shares,MOLN,N
N,N,Q,N,100,Hello Group Inc.  - American Depositary Shares,MOMO,N
N,N,G,N,100,"Mondee Holdings, Inc. - Class A Common Stock",MOND,N
N,N,Q,N,100,MorphoSys AG - American Depositary Shares,MOR,N
N,N,G,N,100,"Morphic Holding, Inc. - Common Stock",MORF,N
N,N,Q,N,100,"Morningstar, Inc. - Common Stock",MORN,N
N,D,S,N,100,"Motus GI Holdings, Inc. - Common Stock",MOTS,N
N,N,S,N,100,Movano Inc. - Common Stock,MOVE,N
N,D,S,N,100,Moxian (BVI) Inc  - Ordinary Shares,MOXC,N
N,N,Q,N,100,"Motorcar Parts of America, Inc. - Common Stock",MPAA,N
N,N,G,N,100,Mid Penn Bancorp - Common Stock,MPB,N
N,D,G,N,100,Mercato Partners Acquisition Corporation - Class A Common Stock,MPRA,N
N,D,G,N,100,Mercato Partners Acquisition Corporation - Unit,MPRAU,N
N,D,G,N,100,Mercato Partners Acquisition Corporation - Warrant,MPRAW,N
N,N,Q,N,100,"Monolithic Power Systems, Inc. - Common Stock",MPWR,N
N,N,Q,N,100,"Marqeta, Inc. - Class A Common Stock",MQ,N
N,N,S,N,100,"Marpai, Inc. - Class A Common Stock",MRAI,N
N,N,G,N,100,"Everspin Technologies, Inc. - Common Stock",MRAM,N
N,N,Q,N,100,Meridian Corporation - Common Stock,MRBK,N
N,N,Q,N,100,Monroe Capital Corporation - Common Stock,MRCC,N
N,N,Q,N,100,Mercury Systems Inc - Common Stock,MRCY,N
N,D,G,N,100,Mereo BioPharma Group plc - American Depositary Shares,MREO,N
N,N,G,N,100,Marin Software Incorporated - Common Stock,MRIN,N
N,D,S,N,100,"Marker Therapeutics, Inc. - Common Stock",MRKR,N
N,D,S,N,100,MEDIROM Healthcare Technologies Inc. - American Depositary Share,MRM,N
N,N,Q,N,100,"Moderna, Inc. - Common Stock",MRNA,N
Y,N,G,N,100,IQ U.S. Mid Cap R&D Leaders ETF,MRND,N
N,N,G,N,100,"Marinus Pharmaceuticals, Inc. - Common Stock",MRNS,N
N,N,Q,N,100,"Mersana Therapeutics, Inc. - Common Stock",MRSN,N
N,N,Q,N,100,"Marten Transport, Ltd. - Common Stock",MRTN,N
N,N,Q,N,100,"Mirati Therapeutics, Inc. - Common Stock",MRTX,N
N,N,G,N,100,Merus N.V. - Common Shares,MRUS,N
N,N,Q,N,100,"Maravai LifeSciences Holdings, Inc. - Class A common stock",MRVI,N
N,N,Q,N,100,"Marvell Technology, Inc. - Common Stock",MRVL,N
N,N,S,N,100,Medicus Sciences Acquisition Corp. - Class A Ordinary Share,MSAC,N
N,N,S,N,100,Medicus Sciences Acquisition Corp. - Warrant,MSACW,N
N,N,Q,N,100,"Midland States Bancorp, Inc. - Common Stock",MSBI,N
N,N,Q,N,100,"Midland States Bancorp, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",MSBIP,N
N,N,S,N,100,MSD Acquisition Corp. - Class A Ordinary Shares,MSDA,N
N,N,S,N,100,MSD Acquisition Corp. - Unit,MSDAU,N
N,N,S,N,100,MSD Acquisition Corp. - Warrant,MSDAW,N
N,N,Q,N,100,Middlesex Water Company - Common Stock,MSEX,N
Y,N,G,N,100,Direxion Daily MSFT Bear 1X Shares,MSFD,N
N,N,Q,N,100,Microsoft Corporation - Common Stock,MSFT,N
Y,N,G,N,100,Direxion Daily MSFT Bull 1.5X Shares,MSFU,N
N,D,S,N,100,Motorsport Games Inc. - Class A Common Stock,MSGM,N
N,N,G,N,100,Metal Sky Star Acquisition Corporation - Ordinary shares,MSSA,N
N,N,G,N,100,Metal Sky Star Acquisition Corporation - Right,MSSAR,N
N,N,G,N,100,Metal Sky Star Acquisition Corporation - Unit,MSSAU,N
N,N,G,N,100,Metal Sky Star Acquisition Corporation - Warrant,MSSAW,N
N,N,Q,N,100,MicroStrategy Incorporated - Class A Common Stock,MSTR,N
N,N,S,N,100,"Mid-Southern Bancorp, Inc. - Common Stock",MSVB,N
N,N,S,N,100,MedTech Acquisition Corporation - Class A Common Stock,MTAC,N
N,N,S,N,100,MedTech Acquisition Corporation - Unit,MTACU,N
N,N,S,N,100,MedTech Acquisition Corporation - Warrant,MTACW,N
N,N,S,N,100,"MMTec, Inc. - Common Shares",MTC,N
N,N,Q,N,100,"Match Group, Inc. - Common Stock",MTCH,N
N,D,S,N,100,"Metacrine, Inc. - Common Stock",MTCR,N
N,N,S,N,100,Maris-Tech Ltd. - ordinary shares,MTEK,N
N,N,S,N,100,Maris-Tech Ltd. - Warrants,MTEKW,N
N,D,S,N,100,"Molecular Templates, Inc. - Common Stock",MTEM,N
N,N,Q,N,100,"Mannatech, Incorporated - Common Stock",MTEX,N
N,N,Q,N,100,Materialise NV - American Depositary Shares,MTLS,N
N,N,S,N,100,Midatech Pharma PLC - American Depositary Shares,MTP,N
N,N,Q,N,100,Matrix Service Company - Common Stock,MTRX,N
N,N,G,N,100,Monterey Bio Acquisition Corporation - Common Stock,MTRY,N
N,N,G,N,100,Monterey Bio Acquisition Corporation - Unit,MTRYU,N
N,N,G,N,100,Monterey Bio Acquisition Corporation - Warrant,MTRYW,N
N,N,Q,N,100,"MACOM Technology Solutions Holdings, Inc. - Common Stock",MTSI,N
N,N,G,N,100,"Matterport, Inc. - Class A Common Stock",MTTR,N
N,N,Q,N,100,"Micron Technology, Inc. - Common Stock",MU,N
N,D,S,N,100,"Mullen Automotive, Inc. - Common Stock",MULN,N
N,N,G,N,100,Murphy Canyon Acquisition Corp. - Class A Common Stock,MURF,N
N,N,G,N,100,Murphy Canyon Acquisition Corp. - Unit,MURFU,N
N,N,G,N,100,Murphy Canyon Acquisition Corp. - Warrant,MURFW,N
N,N,S,N,100,MVB Financial Corp. - Common Stock,MVBF,N
N,N,G,N,100,"MicroVision, Inc. - Common Stock",MVIS,N
N,N,Q,N,100,"Microvast Holdings, Inc. - Common Stock",MVST,N
N,N,Q,N,100,"Microvast Holdings, Inc. - Warrant",MVSTW,N
N,N,Q,N,100,"MaxCyte, Inc. - Common Stock",MXCT,N
N,N,Q,N,100,"MaxLinear, Inc - Common Stock",MXL,N
N,N,Q,N,100,"First Western Financial, Inc. - Common Stock",MYFW,N
N,N,Q,N,100,"Myriad Genetics, Inc. - Common Stock",MYGN,N
N,N,S,N,100,"MyMD Pharmaceuticals, Inc. - Common Stock",MYMD,N
N,N,Q,N,100,Mynaric AG - American Depository Shares ,MYNA,N
N,N,S,N,100,Mainz Biomed B.V. - Ordinary Shares,MYNZ,N
N,N,G,N,100,"PLAYSTUDIOS, Inc.  - Class A Common Stock",MYPS,N
N,N,G,N,100,"PLAYSTUDIOS, Inc.  - Warrant",MYPSW,N
N,N,Q,N,100,"MYR Group, Inc. - Common Stock",MYRG,N
N,N,S,N,100,"My Size, Inc. - Common Stock",MYSZ,N
N,N,G,N,100,Nano Labs Ltd - American Depositary Shares,NA,N
N,N,S,N,100,North Atlantic Acquisition Corporation - Class A Ordinary Share,NAAC,N
N,N,S,N,100,North Atlantic Acquisition Corporation - Unit,NAACU,N
N,N,S,N,100,North Atlantic Acquisition Corporation - Warrant,NAACW,N
N,N,S,N,100,NaaS Technology Inc. - American Depositary Shares,NAAS,N
N,N,G,N,100,"Natural Alternatives International, Inc. - Common Stock",NAII,N
N,N,G,N,100,NewAmsterdam Pharma Company N.V. - Ordinary Shares,NAMS,N
N,N,G,N,100,NewAmsterdam Pharma Company N.V. - Warrant,NAMSW,N
N,D,S,N,100,"NanoVibronix, Inc. - Common Stock",NAOV,N
N,N,Q,N,100,"Inari Medical, Inc. - Common Stock",NARI,N
N,N,Q,N,100,"Nathan's Famous, Inc. - Common Stock",NATH,N
N,N,Q,N,100,National Instruments Corporation - Common Stock,NATI,N
N,N,S,N,100,"Nature's Sunshine Products, Inc. - Common Stock",NATR,N
N,N,Q,N,100,"Nautilus Biotechnology, Inc. - Common Stock",NAUT,N
N,N,Q,N,100,Navient Corporation - Common Stock,NAVI,N
N,N,Q,N,100,"Neurocrine Biosciences, Inc. - Common Stock",NBIX,N
N,N,G,N,100,Northeast Bank - Common Stock,NBN,N
N,N,S,N,100,Nabriva Therapeutics plc - Ordinary Shares,NBRV,N
N,D,S,N,100,"NeuBase Therapeutics, Inc.  - Common Stock",NBSE,N
N,N,S,N,100,Newbury Street Acquisition Corporation - Common Stock,NBST,N
N,N,S,N,100,Newbury Street Acquisition Corporation - Units,NBSTU,N
N,N,S,N,100,Newbury Street Acquisition Corporation - Warrants,NBSTW,N
N,N,Q,N,100,NBT Bancorp Inc. - Common Stock,NBTB,N
N,N,Q,N,100,Nanobiotix S.A. - ADSs,NBTX,N
N,N,G,N,100,Newcourt Acquisition Corp - Class A Ordinary Share,NCAC,N
N,N,G,N,100,Newcourt Acquisition Corp - Unit,NCACU,N
N,N,G,N,100,Newcourt Acquisition Corp - Warrant,NCACW,N
N,D,Q,N,100,"National CineMedia, Inc. - Common Stock",NCMI,N
N,D,Q,N,100,NuCana plc - American Depositary Shares,NCNA,N
N,N,Q,N,100,"nCino, Inc. - Common Stock",NCNO,N
N,N,S,N,100,Netcapital Inc. - Common Stock,NCPL,N
N,N,S,N,100,Netcapital Inc. - warrants,NCPLW,N
N,N,S,N,100,"Nocera, Inc. - common stock",NCRA,N
N,N,S,N,100,"NCS Multistage Holdings, Inc. - Common Stock",NCSM,N
N,D,S,N,100,The9 Limited - American Depository Shares,NCTY,N
N,N,Q,N,100,"Nasdaq, Inc. - Common Stock",NDAQ,N
N,N,Q,N,100,Noodles & Company - Common Stock,NDLS,N
N,N,S,N,100,ENDRA Life Sciences Inc. - Common Stock,NDRA,N
N,N,Q,N,100,Nordson Corporation - Common Stock,NDSN,N
N,N,S,N,100,"NorthEast Community Bancorp, Inc. - Common Stock",NECB,N
N,N,S,N,100,"Newegg Commerce, Inc. - Common Shares",NEGG,N
N,N,S,N,100,"NeoGenomics, Inc. - Common Stock",NEO,N
N,N,Q,N,100,Neogen Corporation - Common Stock,NEOG,N
N,N,S,N,100,Neonode Inc. - Common Stock,NEON,N
N,N,S,N,100,NeoVolta Inc. - Common Stock,NEOV,N
N,N,S,N,100,NeoVolta Inc. - Warrant,NEOVW,N
N,N,S,N,100,"Nephros, Inc. - Common Stock",NEPH,N
N,D,S,N,100,Neptune Wellness Solutions Inc. - Ordinary Shares,NEPT,N
N,D,S,N,100,"Minerva Neurosciences, Inc - Common Stock",NERV,N
N,H,S,N,100,National Energy Services Reunited Corp. - Ordinary Shares,NESR,N
N,H,S,N,100,National Energy Services Reunited Corp. - Warrant,NESRW,N
N,N,G,N,100,Newtek Business Services Corp. - Common Stock,NEWT,N
N,N,G,N,100,Newtek Business Services Corp. - 5.75% Notes due 2024,NEWTL,N
N,N,G,N,100,Newtek Business Services Corp. - 5.50% Notes Due 2026,NEWTZ,N
N,D,G,N,100,"NexImmune, Inc. - Common Stock",NEXI,N
N,N,S,N,100,NextDecade Corporation - Common Stock,NEXT,N
N,N,Q,N,100,"Northfield Bancorp, Inc. - Common Stock",NFBK,N
N,N,Q,N,100,New Fortress Energy Inc. - Class A Common Stock,NFE,N
N,N,Q,N,100,"Netflix, Inc. - Common Stock",NFLX,N
Y,N,G,N,100,First Trust India Nifty 50 Equal Weight ETF,NFTY,N
N,N,Q,N,100,"NGM Biopharmaceuticals, Inc. - Common Stock",NGM,N
N,N,G,N,100,NeoGames S.A. - Ordinary Shares,NGMS,N
N,D,Q,N,100,"NantHealth, Inc. - Common Stock",NH,N
N,N,G,N,100,NewHold Investment Corp. II - Class A Common Stock,NHIC,N
N,N,G,N,100,NewHold Investment Corp. II - Unit,NHICU,N
N,N,G,N,100,NewHold Investment Corp. II - Warrant,NHICW,N
N,N,S,N,100,Natural Health Trends Corp. - Commn Stock,NHTC,N
N,N,Q,N,100,NICE Ltd - American Depositary Shares each representing one Ordinary Share,NICE,N
N,N,Q,N,100,"Nicholas Financial, Inc. - Common Stock",NICK,N
N,D,S,N,100,"NiSun Intl Enterprise Development Group Co, Ltd - Class A Common Shares",NISN,N
N,N,G,N,100,Niu Technologies - American Depositary Shares,NIU,N
Y,N,G,N,100,AXS 2X NKE Bull Daily ETF,NKEL,N
Y,N,G,N,100,AXS 2X NKE Bear Daily ETF,NKEQ,N
N,N,Q,N,100,Nikola Corporation - Common Stock,NKLA,N
N,N,S,N,100,"National Bankshares, Inc. - Common Stock",NKSH,N
N,N,Q,N,100,Nektar Therapeutics - Common Stock,NKTR,N
N,N,Q,N,100,"Nkarta, Inc. - Common Stock",NKTX,N
N,D,S,N,100,NLS Pharmaceutics Ltd. - Common Shares,NLSP,N
N,D,S,N,100,NLS Pharmaceutics Ltd. - Warrant,NLSPW,N
N,D,G,N,100,"Neoleukin Therapeutics, Inc. - Common Stock",NLTX,N
N,N,Q,N,100,New Mountain Finance Corporation - Common Stock,NMFC,N
N,N,G,N,100,NMI Holdings Inc - Common Stock,NMIH,N
N,N,S,N,100,Nemaura Medical Inc. - Common Stock,NMRD,N
N,N,Q,N,100,"Newmark Group, Inc. - Class A Common Stock",NMRK,N
N,N,S,N,100,NeuroOne Medical Technologies Corporation - Common Stock,NMTC,N
N,N,S,N,100,"9 Meters Biopharma, Inc. - Common Stock",NMTR,N
N,N,S,N,100,NextNav Inc. - Common stock,NN,N
N,N,S,N,100,NextNav Inc. - Warrant,NNAVW,N
N,N,Q,N,100,"NN, Inc. - Common Stock",NNBR,N
N,N,S,N,100,Nano Dimension Ltd. - American Depositary Shares,NNDM,N
N,N,G,N,100,NANO-X IMAGING LTD - Ordinary Shares,NNOX,N
N,N,S,N,100,"NI Holdings, Inc. - Common Stock",NODK,N
N,D,G,N,100,"Nogin, Inc. - Common Stock",NOGN,N
N,N,S,N,100,"Nogin, Inc. - Warrant",NOGNW,N
N,N,S,N,100,"Inotiv, Inc. - Common Stock",NOTV,N
N,N,S,N,100,"Novan, Inc. - Common Stock",NOVN,N
N,N,Q,N,100,Novanta Inc. - Common Shares,NOVT,N
N,N,S,N,100,Nova Vision Acquisition Corp. - Ordinary share,NOVV,N
N,N,S,N,100,Nova Vision Acquisition Corp. - Rights,NOVVR,N
N,N,S,N,100,Nova Vision Acquisition Corp. - Unit,NOVVU,N
N,N,S,N,100,Nova Vision Acquisition Corp. - Warrant,NOVVW,N
N,N,G,N,100,New Providence Acquisition Corp. II - Class A Common Stock,NPAB,N
N,N,G,N,100,New Providence Acquisition Corp. II - Unit,NPABU,N
N,N,G,N,100,New Providence Acquisition Corp. II - Warrant,NPABW,N
N,N,G,N,100,"Neuropace, Inc. - Common Stock",NPCE,N
N,N,S,N,100,Noble Rock Acquisition Corporation - Class A Ordinary share,NRAC,N
N,N,S,N,100,Noble Rock Acquisition Corporation - Unit,NRACU,N
N,N,S,N,100,Noble Rock Acquisition Corporation - Warrant,NRACW,N
N,N,S,N,100,"NeuroBo Pharmaceuticals, Inc. - Common Stock",NRBO,N
N,N,Q,N,100,National Research Corporation - Common Stock,NRC,N
N,N,G,N,100,"NerdWallet, Inc. - Class A Common Stock",NRDS,N
N,N,Q,N,100,Northrim BanCorp Inc - Common Stock,NRIM,N
N,N,G,N,100,"Nurix Therapeutics, Inc. - Common stock",NRIX,N
N,N,S,N,100,NeuroSense Therapeutics Ltd. - Ordinary Shares,NRSN,N
N,N,S,N,100,NeuroSense Therapeutics Ltd. - Warrant,NRSNW,N
N,N,G,N,100,"NRX Pharmaceuticals, Inc. - Common Stock",NRXP,N
N,N,G,N,100,"NRX Pharmaceuticals, Inc. - Warrant",NRXPW,N
N,N,Q,N,100,"Insight Enterprises, Inc. - Common Stock",NSIT,N
N,N,S,N,100,InspireMD Inc. - Common Stock,NSPR,N
N,N,Q,N,100,"NAPCO Security Technologies, Inc. - Common Stock",NSSC,N
N,N,G,N,100,"NanoString Technologies, Inc. - Common Stock",NSTG,N
N,N,S,N,100,"NSTS Bancorp, Inc. - Common Stock",NSTS,N
N,N,S,N,100,Nortech Systems Incorporated - Common Stock,NSYS,N
N,N,Q,N,100,"NetApp, Inc. - Common Stock",NTAP,N
N,N,Q,N,100,"NetScout Systems, Inc. - Common Stock",NTCT,N
N,N,Q,N,100,"NetEase, Inc. - American Depositary Shares, each representing 5 ordinary shares",NTES,N
N,N,Q,N,100,"NETGEAR, Inc. - Common Stock",NTGR,N
N,N,G,N,100,Northern Technologies International Corporation - Common Stock,NTIC,N
N,N,G,N,100,"Intellia Therapeutics, Inc. - Common Stock",NTLA,N
N,N,Q,N,100,"Nutanix, Inc. - Class A Common Stock",NTNX,N
N,N,Q,N,100,"Natera, Inc. - Common Stock",NTRA,N
N,N,S,N,100,Nutriband Inc. - Common Stock,NTRB,N
N,N,S,N,100,Nutriband Inc. - Warrant,NTRBW,N
N,N,Q,N,100,Northern Trust Corporation - Common Stock,NTRS,N
N,N,Q,N,100,"Northern Trust Corporation - Depositary Shares Each Representing a 1/1,000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock",NTRSO,N
N,N,S,N,100,NETSOL Technologies Inc. - Common Stock,NTWK,N
Y,N,G,N,100,Nuveen Global Net Zero Transition ETF,NTZG,N
N,N,G,N,100,Nubia Brand International Corp. - Class A Common Stock,NUBI,N
N,N,G,N,100,Nubia Brand International Corp. - Unit,NUBIU,N
N,N,G,N,100,Nubia Brand International Corp. - Warrant,NUBIW,N
N,N,S,N,100,"NeuroMetrix, Inc. - Common Stock",NURO,N
N,N,S,N,100,Nutex Health Inc. - Common Stock,NUTX,N
N,N,Q,N,100,"NuVasive, Inc. - Common Stock",NUVA,N
N,N,Q,N,100,"Nuvalent, Inc. - Class A Common Stock",NUVL,N
N,N,S,N,100,"Nuwellis, Inc. - Common Stock",NUWE,N
N,D,S,N,100,"NuZee, Inc. - Common Stock",NUZE,N
N,N,G,N,100,NorthView Acquisition Corporation - Common Stock,NVAC,N
N,N,G,N,100,NorthView Acquisition Corporation - Rights,NVACR,N
N,N,G,N,100,NorthView Acquisition Corporation - Warrant,NVACW,N
N,N,Q,N,100,"Novavax, Inc. - Common Stock",NVAX,N
N,N,S,N,100,Neovasc Inc. - Common Shares,NVCN,N
N,N,Q,N,100,NovoCure Limited - Ordinary Shares,NVCR,N
N,N,S,N,100,"Nuvectis Pharma, Inc. - Common Stock",NVCT,N
N,N,Q,N,100,NVIDIA Corporation - Common Stock,NVDA,N
Y,N,G,N,100,GraniteShares 1.5x Long NVDA Daily ETF,NVDL,N
Y,N,G,N,100,AXS 1.25X NVDA Bear Daily ETF,NVDS,N
N,N,S,N,100,NVE Corporation - Common Stock,NVEC,N
N,N,S,N,100,"NV5 Global, Inc. - Common Stock",NVEE,N
N,N,Q,N,100,Nuvei Corporation - Subordinate Voting Shares,NVEI,N
N,D,S,N,100,"Nova Lifestyle, Inc - Common Stock",NVFY,N
N,N,S,N,100,InVivo Therapeutics Holdings Corp. - Common Stock,NVIV,N
N,N,Q,N,100,Nova Ltd. - Ordinary Shares,NVMI,N
N,N,S,N,100,enVVeno Medical Corporation - Common Stock,NVNO,N
N,N,S,N,100,enVVeno Medical Corporation - Warrants,NVNOW,N
N,H,S,N,100,"Novo Integrated Sciences, Inc. - Common Stock",NVOS,N
N,N,S,N,100,New Vista Acquisition Corp - Class A Ordinary Shares,NVSA,N
N,N,S,N,100,New Vista Acquisition Corp - Unit,NVSAU,N
N,N,S,N,100,New Vista Acquisition Corp - Redeemable Warrant to purchase Class A Ordinary Shares,NVSAW,N
N,N,G,N,100,Navitas Semiconductor Corporation - Common Stock,NVTS,N
N,D,S,N,100,Nuvve Holding Corp. - Common Stock,NVVE,N
N,N,S,N,100,Nuvve Holding Corp. - Warrant,NVVEW,N
N,N,G,N,100,NOVONIX Limited - American Depository Shares,NVX,N
N,N,Q,N,100,"Northwest Bancshares, Inc. - Common Stock",NWBI,N
N,N,Q,N,100,NorthWestern Corporation - Common Stock,NWE,N
N,N,G,N,100,Norwood Financial Corp. - Common Stock,NWFL,N
N,N,Q,N,100,Newell Brands Inc. - Common Stock,NWL,N
N,N,Q,N,100,"National Western Life Group, Inc. - Class A Common Stock",NWLI,N
N,N,Q,N,100,Northwest Pipe Company - Common Stock,NWPX,N
N,N,Q,N,100,News Corporation - Class B Common Stock,NWS,N
N,N,Q,N,100,News Corporation - Class A Common Stock,NWSA,N
N,N,S,N,100,NWTN Inc. - Class B Ordinary Shares,NWTN,N
N,N,S,N,100,NWTN Inc. - Warrant,NWTNW,N
N,N,S,N,100,"NexGel, Inc - Common Stock",NXGL,N
N,N,S,N,100,"NexGel, Inc - Warrant",NXGLW,N
N,N,Q,N,100,"NextGen Healthcare, Inc. - Common Stock",NXGN,N
N,N,S,N,100,"Nexalin Technology, Inc. - Common Stock",NXL,N
N,N,S,N,100,"Nexalin Technology, Inc. - Warrant",NXLIW,N
N,N,Q,N,100,NXP Semiconductors N.V. - Common Stock,NXPI,N
N,D,S,N,100,NextPlat Corp - Common Stock,NXPL,N
N,D,S,N,100,NextPlat Corp - Warrants,NXPLW,N
N,N,Q,N,100,"Nexstar Media Group, Inc. - Common Stock",NXST,N
N,N,Q,N,100,"NextCure, Inc. - Common Stock",NXTC,N
Y,N,G,N,100,First Trust Indxx NextG ETF,NXTG,N
N,D,S,N,100,"NextPlay Technologies, Inc. - Common Stock",NXTP,N
N,N,Q,N,100,Nayax Ltd. - Ordinary Shares,NYAX,N
N,N,Q,N,100,"New York Mortgage Trust, Inc. - Common Stock",NYMT,N
N,N,Q,N,100,"New York Mortgage Trust, Inc. - 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, $0.01 par value per share",NYMTL,N
N,N,Q,N,100,"New York Mortgage Trust, Inc. - 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",NYMTM,N
N,N,Q,N,100,"New York Mortgage Trust, Inc. - 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",NYMTN,N
N,N,Q,N,100,"New York Mortgage Trust, Inc. - 7.000% Series G Cumulative Redeemable Preferred Stock, $0.01 par value per share",NYMTZ,N
N,D,S,N,100,Nymox Pharmaceutical Corporation - Common Stock,NYMX,N
N,N,G,N,100,Nyxoah SA - Ordinary Shares,NYXH,N
Y,N,G,N,100,SPDR MSCI ACWI Climate Paris Aligned ETF,NZAC,N
Y,N,G,N,100,Strategy Shares Halt Climate Change ETF,NZRO,N
Y,N,G,N,100,SPDR MSCI USA Climate Paris Aligned ETF,NZUS,N
N,N,G,N,100,"OmniAb, Inc. - Common Stock",OABI,N
N,N,S,N,100,"OmniAb, Inc. - Warrant",OABIW,N
N,N,Q,N,100,Outbrain Inc. - Common Stock,OB,N
Y,N,G,N,100,US Treasury 12 Month Bill ETF,OBIL,N
N,D,S,N,100,Oblong Inc. - Common Stock,OBLG,N
N,N,Q,N,100,"Origin Bancorp, Inc. - Common Stock",OBNK,N
N,D,Q,N,100,ObsEva SA - Common Shares,OBSV,N
N,N,S,N,100,"Orange County Bancorp, Inc. - Common Stock",OBT,N
N,N,S,N,100,OCA Acquisition Corp. - Class A Common Stock,OCAX,N
N,N,S,N,100,OCA Acquisition Corp. - Unit,OCAXU,N
N,N,S,N,100,OCA Acquisition Corp. - Warrant,OCAXW,N
N,N,G,N,100,Optical Cable Corporation - Common Stock,OCC,N
N,N,S,N,100,"OFS Credit Company, Inc. - Common Stock",OCCI,N
N,N,S,N,100,"OFS Credit Company, Inc. - 5.25% Series E Term Preferred Stock Due 2026",OCCIN,N
N,N,S,N,100,"OFS Credit Company, Inc. - 6.125% Series C Term Preferred Stock",OCCIO,N
N,N,Q,N,100,OceanFirst Financial Corp. - Common Stock,OCFC,N
N,N,Q,N,100,OceanFirst Financial Corp. - Depositary Shares,OCFCP,N
N,D,S,N,100,Oriental Culture Holding LTD - Ordinary Shares,OCG,N
N,N,S,N,100,"Ocugen, Inc. - Common Stock",OCGN,N
N,N,Q,N,100,Oaktree Specialty Lending Corporation - Common Stock,OCSL,N
N,N,G,N,100,"Ocular Therapeutix, Inc. - Common Stock",OCUL,N
N,N,S,N,100,"Ocuphire Pharma, Inc. - Common Stock",OCUP,N
N,D,G,N,100,Oncocyte Corporation - Common Stock,OCX,N
Y,N,G,N,100,Pacer BlueStar Digital Entertainment ETF,ODDS,N
N,N,Q,N,100,"Old Dominion Freight Line, Inc. - Common Stock",ODFL,N
N,N,Q,N,100,The ODP Corporation - Common Stock,ODP,N
N,N,S,N,100,"Orion Energy Systems, Inc. - Common Stock",OESX,N
N,N,S,N,100,Oconee Federal Financial Corp. - Common Stock,OFED,N
N,N,Q,N,100,Orthofix Medical Inc.  - Common Stock,OFIX,N
N,N,G,N,100,"Omega Flex, Inc. - Common Stock",OFLX,N
N,N,Q,N,100,OFS Capital Corporation - Common Stock,OFS,N
N,N,Q,N,100,OFS Capital Corporation - 4.95% Notes due 2028,OFSSH,N
N,N,Q,N,100,Organigram Holdings Inc. - Common Shares,OGI,N
N,N,G,N,100,OPY Acquisition Corp. I - Class A Common Stock,OHAA,N
N,N,G,N,100,OPY Acquisition Corp. I - Units,OHAAU,N
N,N,G,N,100,OPY Acquisition Corp. I - Warrant,OHAAW,N
N,D,S,N,100,"Orbital Infrastructure Group, Inc. - Common Stock",OIG,N
N,N,Q,N,100,O2Micro International Limited - American Depositary Shares,OIIM,N
N,N,Q,N,100,"Okta, Inc. - Class A Common Stock",OKTA,N
N,N,S,N,100,OKYO Pharma Limited - American Depositary Shares,OKYO,N
N,D,S,N,100,"The OLB Group, Inc. - Common Stock",OLB,N
N,N,Q,N,100,Universal Display Corporation - Common Stock,OLED,N
N,N,G,N,100,OmniLit Acquisition Corp. - Class A Common Stock,OLIT,N
N,N,G,N,100,OmniLit Acquisition Corp. - Units,OLITU,N
N,N,G,N,100,OmniLit Acquisition Corp. - Warrants.,OLITW,N
N,N,G,N,100,Olink Holding AB (publ) - American Depositary Shares,OLK,N
N,N,G,N,100,"Ollie's Bargain Outlet Holdings, Inc. - Common Stock",OLLI,N
